timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-11T23:44:09,codecarbon,c896a65b-bb78-48ff-aec1-7aa2a546f96b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,577.27666196,0.0078572058473122,1.3610814995768404e-05,42.5,45.85725288365163,20.0,0.006809618265643,0.0073455125430719,0.0032042266905555,0.0173593574992706,0.0,United States,USA,iowa,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.12,3.2.6,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,-95.8517,41.2591,31.350616455078125,machine,43.40883882149047,11.503466204506068,8.337088388214905,2.1549219300056865,N,1.0,0.0
2026-05-12T00:11:07,codecarbon,0d98fb56-465d-4941-b2e4-b05a1b3c46c3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,717.2287210239997,0.009779006390558807,1.3634432230484514e-05,42.5,46.02860164857504,20.0,0.008460349689540946,0.009163982608958001,0.003980964956049989,0.02160529725454894,0.0,United States,USA,iowa,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.12,3.2.6,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,-95.8517,41.2591,31.350616455078125,machine,46.00111731843576,9.306564245810057,7.581564245810055,1.9155861359068802,N,1.0,0.0
